amount,hour,is_new_location,merchant_category,user_avg_amount,transactions_last_hour,is_foreign_country,card_present,is_fraud,amount_vs_avg_ratio
44.60564622775894,19,0,gas,28.30617450451978,2,1,1,0,1.5758274301269752
50.03720263280387,8,0,grocery,19.343669955428027,1,1,1,0,2.5867481582095637
6.828150585969134,9,0,gas,23.061508528906476,2,0,1,0,0.29608429895703897
13.537691221073505,21,0,grocery,30.94141323970293,0,0,1,0,0.43752659633739327
88.53359322922675,20,0,gas,24.563360448147566,0,0,0,0,3.6042948363076754
18.24410516772027,11,0,grocery,23.80949685729245,0,0,1,0,0.7662532844059723
60.12963925038107,21,0,grocery,92.9156032829449,0,0,1,0,0.6471425371541553
29.020619654302934,16,0,gas,19.16359241085365,1,0,0,0,1.5143621838018333
37.332861016000415,9,0,grocery,47.077809078867126,1,0,1,0,0.7930033649753224
20.35666173960555,11,0,grocery,46.57099561607653,2,0,1,0,0.4371102972971706
34.26409519066022,12,0,grocery,17.6080152274923,2,0,0,0,1.9459373896505945
66.76132993894592,18,0,restaurant,23.00343097695329,0,0,0,0,2.9022335843262086
32.89853130754436,11,0,gas,35.19247151587055,2,0,1,0,0.9348173029499641
28.311756431848796,19,0,gas,32.47214746300098,1,0,0,0,0.8718781676892654
77.48054038685251,17,0,restaurant,28.352863846017183,0,0,1,0,2.7327236079188424
43.49444054664565,9,0,grocery,51.960924823168625,1,0,1,0,0.8370605545191345
67.13662614673255,10,0,restaurant,33.450655822513404,2,0,1,0,2.00703467522273
38.334221263831246,21,0,gas,68.93553334558037,0,0,1,0,0.556087976734757
35.86413481964025,12,0,online,17.65049561795572,0,0,1,0,2.0319052560271467
31.571828365774085,13,0,online,45.74534200218683,0,0,1,0,0.690164877630047
89.81653923510069,16,0,gas,33.43942629050158,1,0,1,0,2.6859473739813238
102.51513599995364,16,0,gas,26.206920908657995,0,0,1,0,3.91175813264556
54.79058411209228,20,0,restaurant,52.73199459381588,0,0,1,0,1.0390387189616908
48.24132045650491,15,0,restaurant,28.998770200509867,2,0,1,0,1.6635643553599093
108.15546849238218,9,0,grocery,27.563505968620913,2,0,0,0,3.9238647148728325
39.3922642774647,10,0,online,39.53591203806756,2,0,1,0,0.996366651123138
108.221915831555,13,0,gas,25.221274395300526,1,0,1,0,4.290897998692289
198.55483982528847,8,0,gas,13.356365827288432,0,0,0,0,14.865933022346134
27.421750442443667,10,0,gas,42.53777426446591,0,0,1,0,0.6446446932392955
21.612382917999977,12,0,grocery,28.626436881853383,0,0,0,0,0.7549798463023293
34.77197980145687,10,0,grocery,28.217107185532704,0,0,1,0,1.2323013685135178
24.946784908325686,10,0,restaurant,51.6730496627733,2,0,1,0,0.48278135450974285
7.949516396830711,11,0,restaurant,69.18580743656875,0,0,1,0,0.1149009701737473
63.39522657523099,18,0,grocery,57.80451984933365,2,0,1,0,1.0967174667201232
29.19932912155906,12,0,grocery,62.82398854480137,0,0,1,0,0.4647799319565886
9.477847180709258,20,0,gas,23.79982755565023,1,0,0,0,0.39823175853477666
87.14876160627736,21,0,online,26.997981093463707,1,0,1,0,3.2279732807186967
32.53060625448041,9,0,grocery,27.255394259001925,0,0,0,0,1.1935474476779084
46.99372916060231,20,0,grocery,40.84958414734594,2,0,0,0,1.150408997798945
34.88142560960641,14,0,travel,29.5305422936536,0,0,1,0,1.1811982747069825
44.2033634748785,17,0,grocery,45.12349080471773,0,0,1,0,0.9796086846471852
22.298692397285688,17,0,gas,29.73826812904302,2,1,1,0,0.749831573909258
65.92343664870931,10,0,gas,34.422995854775095,0,0,1,0,1.9150987591235304
40.37569710198076,13,0,grocery,23.764264784228335,1,0,0,0,1.6990088886350885
16.10745814835075,17,0,online,24.917130054377385,2,0,1,0,0.6464411476182261
35.97289477371683,14,1,grocery,16.460525068627415,2,0,0,0,2.185403844746921
57.40445925097358,17,0,travel,46.66569709660523,2,0,1,0,1.2301211129645686
9.499444446725347,8,0,restaurant,14.773359665064111,2,0,1,0,0.6430117902393268
14.95937657105629,16,0,online,29.131894105340464,2,0,1,0,0.5135051128652987
9.107772323165364,17,0,gas,29.26778357988774,2,0,1,0,0.311187633938665
28.012363993707673,17,0,restaurant,68.33215568819996,2,0,1,0,0.4099440989556705
11.49417413577457,15,1,gas,15.070863215875915,0,0,1,0,0.7626752343491331
9.82871184137165,21,0,gas,66.14586533451774,0,1,1,0,0.14859147720748037
67.79471178625138,20,0,grocery,17.79245396434152,2,0,1,0,3.810306994094847
111.71020470935572,17,0,restaurant,32.82226226917849,1,1,1,0,3.403488881717118
27.34450235896693,17,0,gas,41.66237638535315,2,0,1,0,0.6563356373479418
9.584271501654651,8,0,travel,31.642789701808237,1,0,1,0,0.30288958690655726
16.340104342294733,9,0,restaurant,28.11610602418466,0,0,1,0,0.5811652697446184
17.270188679979203,17,0,grocery,17.101323759056257,1,0,1,0,1.009874377112102
10.9387468354709,16,0,grocery,33.92565510600598,1,0,1,0,0.32243288452260255
27.4047287450974,9,1,restaurant,21.452927303712837,2,0,1,0,1.2774353987148903
12.684654273800259,21,0,online,42.82218821974419,0,0,1,0,0.2962168632862036
105.22498430933246,11,0,grocery,37.457376402090475,0,0,1,0,2.809192592053797
18.43353748396523,8,0,online,33.66313613732237,0,0,0,0,0.5475882403891762
12.376405551461673,13,0,restaurant,37.25999623951626,2,0,1,0,0.3321633601777892
51.22326193541384,9,0,grocery,45.74919346417633,0,0,1,0,1.1196538792406099
60.699718132607984,10,0,online,17.100209850255368,2,0,1,0,3.549647557579644
38.34690310888173,15,0,travel,22.500418633534842,1,0,1,0,1.7042750951320018
101.15133100479319,19,0,travel,77.0725191276064,1,0,1,0,1.3124176055022658
18.128775544784776,11,0,grocery,57.971862184812316,0,0,1,0,0.3127168053818617
12.64320387955012,10,0,restaurant,89.36692134877019,1,0,1,0,0.14147520904369423
58.583636998403634,20,0,restaurant,26.042331800033626,2,0,1,0,2.249554204515528
23.923661423009786,16,0,restaurant,21.01991982348413,2,0,1,0,1.138142372700364
25.469603824650765,15,0,gas,35.886123767541726,2,0,1,0,0.7097340461991545
26.39898232289308,15,0,online,42.82696679860415,1,0,1,0,0.6164102736114642
46.742639636369866,10,0,grocery,81.15131360814607,0,0,1,0,0.5759936291542888
51.033771627962935,9,0,grocery,35.779467494248934,2,0,1,0,1.4263424025172982
17.44626117067925,14,0,gas,26.828883521107542,1,0,1,0,0.6502790604872982
37.58087464479707,17,0,restaurant,45.301777085709666,2,0,1,0,0.8295673384482372
32.26975148904012,19,1,grocery,36.1278085250273,2,0,1,0,0.8932108756553073
15.486711847493353,13,0,restaurant,40.891114538359105,2,0,1,0,0.3787304900331553
287.74876923110315,2,0,online,42.33094530437944,7,0,0,1,6.797598474479045
52.80878993676372,11,0,grocery,50.15757345169633,0,0,1,0,1.0528577501175922
109.85675940171498,16,0,restaurant,28.15891174506186,1,0,1,0,3.901314098797831
11.82805258244504,21,0,grocery,26.88888189540607,0,0,1,0,0.4398863674590337
94.80728925729173,17,0,grocery,31.58633166517641,0,0,1,0,3.0015289606679527
20.71605161167364,11,0,gas,36.44953526736519,0,0,1,0,0.56834885435846
109.5559318680288,15,0,online,15.610877183373214,2,0,1,0,7.017922860715116
20.12058319772217,21,0,grocery,28.201251358689042,1,0,1,0,0.7134641984888158
29.311559899639818,20,0,grocery,36.02899129255969,2,0,0,0,0.8135548303535038
31.53003309957929,12,0,gas,23.915152339476208,2,0,0,0,1.3184123877068077
107.01427702494237,15,0,gas,41.11568686958421,2,0,1,0,2.6027602885920564
73.94890451529199,9,0,gas,15.763638945162079,0,0,0,0,4.69110620763717
18.193218255259534,20,0,restaurant,26.506603202444417,0,0,1,0,0.6863655111000947
121.46161376422964,19,0,grocery,21.896932682377265,1,0,0,0,5.546969318512608
17.364495925431893,12,0,grocery,30.13791956268407,2,0,1,0,0.5761677042351643
14.690290663440948,8,0,online,27.897042255519292,1,0,1,0,0.5265895405097276
33.65785311537612,16,0,restaurant,29.096810515347308,1,0,1,0,1.1567540399820215
19.90166029423678,9,0,gas,39.082944917681424,1,0,1,0,0.5092159850196935
32.963008001342104,19,0,grocery,70.33570088866432,2,0,1,0,0.46865258445424757
21.54083916708769,12,0,restaurant,64.49535075312613,2,0,1,0,0.3339905731997217
33.977078624849476,9,0,online,21.202984759549384,2,0,1,0,1.602466775718661
84.47010415174307,9,0,grocery,60.29024397432691,1,0,0,0,1.401057593767766
21.36046222070852,18,1,travel,47.09877753229701,0,0,1,0,0.45352476941906833
32.79684361040226,17,0,online,39.917240768382925,2,0,1,0,0.8216210083227471
54.90078972740388,17,0,online,15.498702182730762,0,0,1,0,3.5422830296741963
116.78110902907935,9,0,grocery,17.36717851794775,0,0,1,0,6.72424187392731
28.58007093006198,15,0,grocery,29.243454243690234,2,0,1,0,0.9773151519968368
12.68862977424855,19,0,grocery,37.30621856328561,0,0,1,0,0.34012103779383757
18.42492731981471,13,0,travel,31.079341586269916,2,0,1,0,0.5928351882255303
63.2625793418708,10,0,online,16.259380564679404,0,0,1,0,3.8908357600907997
35.799385568425414,18,0,grocery,50.21337345916033,2,0,1,0,0.712945239515304
31.777094401961737,19,0,gas,48.37050920874659,0,0,1,0,0.6569518270764596
26.410546015832615,21,0,grocery,15.521018496924752,1,0,1,0,1.7015987719725902
22.632811836862516,19,0,gas,18.177385317147905,2,0,1,0,1.2451082177515602
20.4912052158601,8,0,grocery,93.95751601553202,0,0,1,0,0.21809011226153135
29.293948757049495,9,0,grocery,40.16593625982729,1,0,1,0,0.7293231898497798
11.024095237107991,13,0,restaurant,46.53293123387182,2,0,1,0,0.23690953792411265
22.612272312536344,20,0,online,52.19862738868479,0,0,0,0,0.4331966843443255
25.85612504037616,21,0,restaurant,23.899140390538513,1,0,1,0,1.0818851480336305
46.723212047155116,13,0,gas,32.323195644343414,1,0,1,0,1.4455010129509338
10.713578112119869,14,0,gas,16.838685043542824,2,1,0,0,0.6362479067563525
67.91468782629482,12,0,grocery,45.1749405301385,0,0,1,0,1.503370829663453
12.426764750557286,11,0,gas,51.105790190743164,2,1,1,0,0.24315766773067135
47.05275142857943,10,0,grocery,34.11686259719305,2,1,0,0,1.3791640803182035
110.81881235474614,15,0,online,40.23148077960972,0,0,1,0,2.7545297912115942
67.9340534498659,9,0,grocery,43.331114541781936,1,0,1,0,1.567789201055349
20.90491383035169,16,0,grocery,9.70964078001373,1,0,1,0,2.1530058940212533
601.8490144026509,23,0,online,20.23368325875621,5,1,0,1,29.74490638586296
363.94082157124546,17,0,grocery,36.64068865168915,0,0,1,0,9.932695998729132
31.584128813103817,10,0,restaurant,20.25739198085257,0,0,1,0,1.5591409220593755
105.5460361976254,19,1,online,33.287178835203854,1,1,1,0,3.170771446777919
60.070987444548706,13,0,grocery,78.97136276235005,2,0,1,0,0.7606679857426386
27.294627999973052,16,0,online,14.979701109996652,0,0,1,0,1.8221076507284895
27.436643740378326,11,0,grocery,36.59078689781589,2,0,1,0,0.7498238235829304
4.9094740704535775,10,0,gas,33.94176868602363,0,0,1,0,0.144644025941127
48.5063942909447,11,0,travel,66.9793354640534,0,0,1,0,0.7241993960398875
24.98881830315758,17,0,grocery,34.73120291260506,0,0,1,0,0.7194918749378775
7.797806780583856,15,0,restaurant,29.675287862785975,1,0,1,0,0.2627710577358831
7.0373817178190725,17,0,travel,41.586808996495826,1,0,1,0,0.16922148843501875
92.02167557659872,8,0,restaurant,63.04341724054154,1,0,1,0,1.4596555771085706
43.24500968606648,17,0,grocery,16.802134007449027,1,0,1,0,2.573780786673915
7.405769860734388,11,0,online,50.19023254724437,1,0,0,0,0.1475540057244353
11.900695243802025,12,0,grocery,13.98448154041817,2,1,1,0,0.8509929530498113
19.419536374825952,21,0,grocery,171.6312717593889,2,0,1,0,0.11314684192247432
33.06462955280261,11,0,restaurant,30.410598564940223,1,0,1,0,1.0872732242052905
79.15231208771274,19,0,grocery,31.01925872201547,0,0,1,0,2.5517151391172295
81.92897832977889,13,0,gas,38.92685237016789,2,0,1,0,2.1046905500754423
27.914046856673874,12,0,restaurant,40.36186240377254,2,1,1,0,0.691594619116813
42.52243977032123,11,0,grocery,52.365710787621,1,0,1,0,0.8120283126102683
35.0591168954706,13,0,travel,18.28327694192824,2,0,1,0,1.917551049787662
13.173416888982645,19,0,online,25.9528565689118,0,0,0,0,0.5075902474741498
92.70976530470138,20,0,grocery,109.6915369464148,2,0,0,0,0.845186127250142
37.74971039637549,18,0,travel,39.92890970215298,1,0,1,0,0.9454230199878109
10.06292603622069,19,0,restaurant,92.75156902400333,2,0,0,0,0.1084933240698925
45.314238050141775,18,0,online,25.24643983766601,0,0,1,0,1.7948763603785856
5.71933764742563,11,0,online,28.59122318085469,2,0,1,0,0.20003822890149678
47.7233210847502,21,0,grocery,38.6038348234751,1,0,1,0,1.2362326515419988
19.43717265372416,15,0,gas,48.672296505749145,2,0,1,0,0.3993477614319864
9.168585325088136,11,0,grocery,27.41251154975967,0,0,1,0,0.3344671759868005
36.81396309441082,14,0,grocery,24.585554917408306,0,0,1,0,1.497381825083255
89.24073891972682,11,0,restaurant,24.222736470374567,0,0,1,0,3.6841724726348675
65.84061166785621,8,0,restaurant,39.08674149076329,0,0,0,0,1.684474303946026
21.04429663585924,8,0,online,46.03070089133645,0,0,1,0,0.45717958292837685
107.31613505241947,10,0,grocery,33.191130580290654,0,0,1,0,3.233277480246846
73.45057017333147,9,0,gas,34.47863795845102,0,0,1,0,2.130321106643303
23.602705619742366,13,0,gas,54.46004577688163,0,0,1,0,0.43339489129346925
17.091122383087274,9,0,restaurant,9.83335688238789,0,0,1,0,1.738076079793299
91.17191510510078,16,0,grocery,21.094311913859496,0,0,1,0,4.322108987156695
32.145464641950454,12,0,grocery,21.35429234828194,0,0,1,0,1.5053397282458474
10.117469679189929,11,0,grocery,13.966675946974021,0,0,1,0,0.7244006889597484
104.05080947383696,13,0,restaurant,30.481765759327857,0,0,1,0,3.41354271573268
59.9060561238339,1,1,online,73.04310397011234,6,1,1,1,0.8201466376281875
35.87764250230864,21,0,restaurant,42.472140683595114,0,0,1,0,0.8447335576688195
14.329589903433208,21,0,online,60.93311454896522,0,0,1,0,0.23516916883811886
40.45776678343892,20,0,grocery,26.99962895602675,2,0,1,0,1.4984563990798712
15.647022366926393,20,0,grocery,31.063467703742038,0,1,1,0,0.5037113858520623
21.42842377910541,21,0,restaurant,23.127245206307048,1,0,0,0,0.9265445835431843
116.2797339875346,13,0,travel,49.141065212245415,1,0,1,0,2.366243659614296
24.35173914316932,18,0,grocery,18.310052802925195,0,0,1,0,1.3299655333571154
30.67971053106266,13,0,restaurant,11.849008043713754,2,0,1,0,2.5892218500729203
183.41390874410712,16,0,grocery,46.55889076554769,1,0,1,0,3.939396014904398
26.801692267158074,13,0,grocery,20.724089524412694,2,0,1,0,1.2932627141130995
23.486408292193637,21,0,travel,30.77860995266394,0,0,1,0,0.763075666105505
17.231513954540638,19,0,restaurant,31.83762069803716,1,0,1,0,0.541231209374316
19.80180597277829,8,0,restaurant,74.79442801088965,0,0,1,0,0.2647497480645284
18.39065857339551,13,0,restaurant,30.3813157224382,0,0,1,0,0.6053279173557224
80.07245374425453,10,0,grocery,21.395207612026926,2,0,1,0,3.7425415631629915
167.82414411395857,8,0,online,14.373298894257754,1,1,1,0,11.676104792430744
7.929848976640238,8,0,travel,37.86196136949854,2,0,1,0,0.2094410508489678
10.342875470775756,13,0,restaurant,13.898465509855521,2,0,1,0,0.7441739134940731
27.004066826678606,13,0,grocery,29.706460652424475,1,0,0,0,0.9090300975847035
18.47351795535928,21,0,grocery,56.63528432927585,0,0,1,0,0.3261839006162416
18.140230113519056,14,0,gas,60.11893879222714,1,0,1,0,0.3017390272957162
9.917556510929517,14,0,restaurant,31.000262577014514,2,0,1,0,0.31991846797978674
119.98082940506438,19,0,gas,17.69628726670557,0,0,1,0,6.780000097761784
48.64734954687149,21,0,gas,29.228597886675015,0,0,1,0,1.6643750662902954
63.378982827676076,14,0,restaurant,45.86068165656149,2,0,1,0,1.3819895504589863
315.20708502804143,1,1,online,19.928074611765823,3,1,0,1,15.817237297281162
50.6252517627309,12,0,grocery,52.58090565862529,2,0,1,0,0.9628067665940555
53.5096183704653,13,0,grocery,34.2165567506541,0,0,1,0,1.5638516393932167
95.36472157603217,9,0,restaurant,15.58860223408241,1,0,1,0,6.117592850076851
117.47946559506283,18,0,restaurant,20.055866420819047,0,0,0,0,5.857611091149637
66.64780701850565,10,0,grocery,57.34185081700305,2,0,1,0,1.162289079751519
18.981345942389094,20,0,grocery,77.0911073490598,1,0,1,0,0.24621965612969457
26.80330074842061,14,0,restaurant,24.414633758299235,0,0,1,0,1.0978375105959377
138.73674145019174,10,0,grocery,40.749914482838236,0,0,1,0,3.4045897569973045
84.20357380586834,15,0,gas,19.027425345551976,0,0,1,0,4.4253792760840955
70.05323721856256,10,0,online,33.90673331444293,0,0,1,0,2.066056808446852
17.18169276314789,15,0,gas,26.29625897477879,0,0,1,0,0.6533892436552958
33.2625677867034,13,0,travel,22.461827685946297,1,0,1,0,1.4808486758196422
11.407166855075863,17,0,restaurant,20.22317399463916,1,0,1,0,0.5640641205745278
22.602603593020046,16,0,gas,33.95304762585243,1,0,1,0,0.6657017608971378
24.95584857894473,19,0,gas,17.143557747601275,0,0,1,0,1.455698341318963
70.74744231653216,12,1,online,57.970964346358826,1,0,1,0,1.2203944356112033
21.38259476137353,18,0,online,17.582386264090715,2,0,1,0,1.2161372432038995
32.8832775833399,16,0,restaurant,51.220164838837626,1,0,1,0,0.6419986676373247
27.150546467513117,9,0,gas,29.242911810244625,2,0,1,0,0.9284488030043936
45.56707975315949,20,0,online,23.313088625607737,1,0,1,0,1.9545706912962526
64.86099944106644,11,0,travel,38.749941361501136,1,0,0,0,1.673834776530355
5.053206679478608,12,0,online,24.846604167644443,0,1,1,0,0.20337614931925307
35.755580949088184,14,0,online,46.946000448476525,0,0,1,0,0.7616321008552899
39.57981754567053,9,0,restaurant,29.446898390157465,2,0,1,0,1.3441081984225494
20.555506891012925,15,0,grocery,34.81808600115793,0,0,0,0,0.590368663278589
11.306439586489619,11,0,restaurant,40.51597010276226,0,0,1,0,0.27906130736925683
46.10382453982025,13,0,gas,27.828420925007627,0,0,0,0,1.6567172338813148
48.504766562048104,12,0,online,30.969012258884977,0,0,1,0,1.5662355051884453
53.62071722417173,13,0,online,28.32791384299503,1,0,1,0,1.8928579605073277
21.772629969394142,20,0,online,56.994809722150386,2,0,1,0,0.38201074931478274
20.171430118441663,21,0,gas,29.385126987874337,1,0,0,0,0.6864503299944519
30.461730774931144,14,0,grocery,43.701570450141105,1,0,0,0,0.69703972787403
32.07863444310626,20,0,grocery,22.126117637600778,1,0,1,0,1.4498085460389365
26.932768744515208,17,0,restaurant,73.29566248559483,2,0,1,0,0.3674537869064351
130.9731221600548,10,0,restaurant,48.837547075685336,2,0,0,0,2.6818120483078145
45.31437533427871,18,0,grocery,37.36485988093439,2,0,0,0,1.2127537873141563
78.49759060661421,10,0,grocery,18.329363661331058,1,0,1,0,4.282614064117007
48.51768927415997,10,0,online,19.29318329861021,0,0,1,0,2.5147581153774765
7.600971044609076,10,0,grocery,33.467340305137974,2,1,0,0,0.2271160771988518
34.059890608919744,11,0,online,119.29572167889651,2,0,1,0,0.28550806457512257
89.4527805917563,12,0,online,36.75514904566223,0,0,0,0,2.433748275056433
6.797793122190738,8,0,online,27.140941298054635,2,0,1,0,0.25046268835294655
74.71955797090659,9,0,grocery,27.06772953044234,2,0,1,0,2.7604664027734973
71.96135067614667,21,0,grocery,31.64782934168261,2,0,1,0,2.273816314444487
32.76697470217882,16,0,grocery,35.99784736522767,1,0,1,0,0.9102481703647654
16.035753779389903,17,0,travel,23.12930454626742,2,0,1,0,0.6933089469516465
22.081007352634725,10,0,grocery,24.248080291521717,2,0,0,0,0.9106290925407677
29.462220297967725,19,0,restaurant,31.789009130121965,1,0,1,0,0.9268052419137445
7.991757424047005,8,0,online,90.83601716769523,2,0,1,0,0.08798005100999959
22.590592392498895,13,0,grocery,28.32117072263382,1,0,1,0,0.7976574348901192
33.2026146572957,11,0,online,35.22180560547565,2,0,1,0,0.9426721340825095
44.25969306391173,21,0,gas,34.45385919009911,1,0,1,0,1.2846077073231288
25.947162617005837,15,0,grocery,13.70411899420809,2,0,1,0,1.8933842172618878
14.130991727638605,12,0,grocery,51.52578784460473,2,0,1,0,0.27425086191756337
92.72830891189254,8,0,travel,30.991477442964456,2,0,1,0,2.992058351511449
21.968381183629102,8,0,gas,74.12809253283697,0,0,1,0,0.2963570278515028
30.065704556554195,12,0,online,24.663478818752424,2,0,1,0,1.2190374592442024
9.551869965050782,18,0,grocery,33.78203546054167,2,0,1,0,0.28274998337281587
26.22153513002448,9,0,grocery,14.038196729758353,0,0,1,0,1.8678706127954354
